INFO:root:Start SimCLR training for 80 epochs.
INFO:root:Training with gpu: cuda.
DEBUG:root:Epoch: 0	Loss: 5.9145894050598145	Top1 accuracy: 6.0546875
DEBUG:root:Epoch: 1	Loss: 5.432707786560059	Top1 accuracy: 10.83984375
DEBUG:root:Epoch: 2	Loss: 5.12442684173584	Top1 accuracy: 15.91796875
DEBUG:root:Epoch: 3	Loss: 4.672756671905518	Top1 accuracy: 20.99609375
DEBUG:root:Epoch: 4	Loss: 4.405407905578613	Top1 accuracy: 26.171875
DEBUG:root:Epoch: 5	Loss: 4.140927314758301	Top1 accuracy: 30.2734375
DEBUG:root:Epoch: 6	Loss: 4.084716796875	Top1 accuracy: 31.15234375
DEBUG:root:Epoch: 7	Loss: 3.8574304580688477	Top1 accuracy: 31.73828125
DEBUG:root:Epoch: 8	Loss: 4.004283428192139	Top1 accuracy: 32.421875
DEBUG:root:Epoch: 9	Loss: 3.6852829456329346	Top1 accuracy: 38.4765625
DEBUG:root:Epoch: 10	Loss: 3.6836071014404297	Top1 accuracy: 32.6171875
DEBUG:root:Epoch: 11	Loss: 3.4415290355682373	Top1 accuracy: 39.6484375
DEBUG:root:Epoch: 12	Loss: 3.417733907699585	Top1 accuracy: 39.94140625
DEBUG:root:Epoch: 13	Loss: 3.103832960128784	Top1 accuracy: 44.7265625
DEBUG:root:Epoch: 14	Loss: 3.5659356117248535	Top1 accuracy: 39.16015625
DEBUG:root:Epoch: 15	Loss: 3.3039357662200928	Top1 accuracy: 43.75
DEBUG:root:Epoch: 16	Loss: 3.1792964935302734	Top1 accuracy: 45.5078125
DEBUG:root:Epoch: 17	Loss: 3.1726009845733643	Top1 accuracy: 46.2890625
DEBUG:root:Epoch: 18	Loss: 3.0826873779296875	Top1 accuracy: 45.99609375
DEBUG:root:Epoch: 19	Loss: 3.135979413986206	Top1 accuracy: 43.84765625
DEBUG:root:Epoch: 20	Loss: 3.0943992137908936	Top1 accuracy: 46.58203125
DEBUG:root:Epoch: 21	Loss: 2.885118007659912	Top1 accuracy: 47.55859375
DEBUG:root:Epoch: 22	Loss: 3.0565390586853027	Top1 accuracy: 47.75390625
DEBUG:root:Epoch: 23	Loss: 2.821528673171997	Top1 accuracy: 50.78125
DEBUG:root:Epoch: 24	Loss: 2.6662895679473877	Top1 accuracy: 52.34375
DEBUG:root:Epoch: 25	Loss: 2.7477564811706543	Top1 accuracy: 52.44140625
DEBUG:root:Epoch: 26	Loss: 2.8534224033355713	Top1 accuracy: 48.828125
DEBUG:root:Epoch: 27	Loss: 2.790653705596924	Top1 accuracy: 50.48828125
DEBUG:root:Epoch: 28	Loss: 2.6684861183166504	Top1 accuracy: 51.7578125
DEBUG:root:Epoch: 29	Loss: 2.7367513179779053	Top1 accuracy: 54.8828125
DEBUG:root:Epoch: 30	Loss: 2.7315492630004883	Top1 accuracy: 51.7578125
DEBUG:root:Epoch: 31	Loss: 2.400751829147339	Top1 accuracy: 58.7890625
DEBUG:root:Epoch: 32	Loss: 2.5440239906311035	Top1 accuracy: 55.46875
DEBUG:root:Epoch: 33	Loss: 2.570751905441284	Top1 accuracy: 55.56640625
DEBUG:root:Epoch: 34	Loss: 2.641798496246338	Top1 accuracy: 55.17578125
DEBUG:root:Epoch: 35	Loss: 2.623537540435791	Top1 accuracy: 52.5390625
DEBUG:root:Epoch: 36	Loss: 2.4978082180023193	Top1 accuracy: 56.93359375
DEBUG:root:Epoch: 37	Loss: 2.598078966140747	Top1 accuracy: 53.61328125
DEBUG:root:Epoch: 38	Loss: 2.437009811401367	Top1 accuracy: 57.2265625
DEBUG:root:Epoch: 39	Loss: 2.5016262531280518	Top1 accuracy: 57.51953125
DEBUG:root:Epoch: 40	Loss: 2.650028705596924	Top1 accuracy: 55.95703125
DEBUG:root:Epoch: 41	Loss: 2.164940118789673	Top1 accuracy: 63.18359375
DEBUG:root:Epoch: 42	Loss: 2.322641134262085	Top1 accuracy: 60.7421875
DEBUG:root:Epoch: 43	Loss: 2.3503286838531494	Top1 accuracy: 59.1796875
DEBUG:root:Epoch: 44	Loss: 2.338449478149414	Top1 accuracy: 59.08203125
DEBUG:root:Epoch: 45	Loss: 2.3573405742645264	Top1 accuracy: 59.1796875
DEBUG:root:Epoch: 46	Loss: 2.292198896408081	Top1 accuracy: 58.49609375
DEBUG:root:Epoch: 47	Loss: 2.670607566833496	Top1 accuracy: 53.90625
DEBUG:root:Epoch: 48	Loss: 2.284661293029785	Top1 accuracy: 59.375
DEBUG:root:Epoch: 49	Loss: 2.3776845932006836	Top1 accuracy: 58.7890625
DEBUG:root:Epoch: 50	Loss: 2.2230257987976074	Top1 accuracy: 60.9375
DEBUG:root:Epoch: 51	Loss: 2.116938591003418	Top1 accuracy: 63.4765625
DEBUG:root:Epoch: 52	Loss: 2.5175909996032715	Top1 accuracy: 58.49609375
DEBUG:root:Epoch: 53	Loss: 2.287524938583374	Top1 accuracy: 61.42578125
DEBUG:root:Epoch: 54	Loss: 2.3419508934020996	Top1 accuracy: 60.9375
